Date,Open,High,Low,Close,Volume
2021-03-04 00:00:00-05:00,12655.919921875,12799.080078125,12314.16015625,12464.0,7864380000
2021-03-05 00:00:00-05:00,12594.16015625,12700.9599609375,12208.3896484375,12668.509765625,7725200000
2021-03-08 00:00:00-05:00,12629.5595703125,12718.580078125,12287.5703125,12299.080078125,6010230000
2021-03-09 00:00:00-05:00,12635.4501953125,12868.51953125,12592.830078125,12794.490234375,6345560000
2021-03-10 00:00:00-05:00,12950.25,12979.3798828125,12726.849609375,12752.0703125,6023880000
2021-03-11 00:00:00-05:00,12960.5302734375,13117.8603515625,12920.009765625,13052.900390625,6008850000
2021-03-12 00:00:00-05:00,12873.3896484375,12943.580078125,12778.1298828125,12937.2900390625,5497210000
2021-03-15 00:00:00-04:00,12936.1298828125,13085.009765625,12885.6396484375,13082.5400390625,5972370000
2021-03-16 00:00:00-04:00,13156.650390625,13297.48046875,13091.7802734375,13152.2802734375,5493890000
2021-03-17 00:00:00-04:00,13024.830078125,13280.2900390625,12950.080078125,13202.3798828125,5536110000
2021-03-18 00:00:00-04:00,13006.2900390625,13040.3603515625,12781.5302734375,12789.1396484375,5739720000
2021-03-19 00:00:00-04:00,12792.669921875,12906.01953125,12704.0703125,12866.990234375,7630590000
2021-03-22 00:00:00-04:00,12943.1396484375,13167.4599609375,12943.1396484375,13086.509765625,5321760000
2021-03-23 00:00:00-04:00,13127.169921875,13180.66015625,12993.5,13017.7900390625,5675010000
2021-03-24 00:00:00-04:00,13072.8203125,13077.490234375,12797.849609375,12798.8798828125,6248650000
2021-03-25 00:00:00-04:00,12707.580078125,12845.66015625,12627.9296875,12780.509765625,5634290000
2021-03-26 00:00:00-04:00,12777.26953125,12992.2998046875,12721.66015625,12979.1201171875,5224360000
2021-03-29 00:00:00-04:00,12950.509765625,13013.4697265625,12836.599609375,12965.740234375,4965090000
2021-03-30 00:00:00-04:00,12904.009765625,12929.4599609375,12798.0302734375,12896.5302734375,4721950000
2021-03-31 00:00:00-04:00,12970.330078125,13167.0595703125,12966.650390625,13091.4404296875,5004720000
2021-04-01 00:00:00-04:00,13268.8798828125,13333.41015625,13255.8203125,13329.51953125,4576480000
2021-04-05 00:00:00-04:00,13434.0400390625,13623.599609375,13420.8095703125,13598.16015625,4459000000
2021-04-06 00:00:00-04:00,13567.2001953125,13660.2900390625,13551.599609375,13578.4599609375,4073710000
2021-04-07 00:00:00-04:00,13553.900390625,13648.7998046875,13532.6298828125,13616.7001953125,4098740000
2021-04-08 00:00:00-04:00,13730.73046875,13763.1796875,13703.509765625,13758.509765625,4153600000
2021-04-09 00:00:00-04:00,13709.669921875,13849.3095703125,13674.919921875,13845.0595703125,3926110000
2021-04-12 00:00:00-04:00,13792.740234375,13839.3896484375,13747.6298828125,13819.349609375,4250900000
2021-04-13 00:00:00-04:00,13874.580078125,14002.5302734375,13874.580078125,13986.490234375,4219360000
2021-04-14 00:00:00-04:00,13988.8603515625,13990.5400390625,13782.1796875,13803.91015625,4120770000
2021-04-15 00:00:00-04:00,13934.8701171875,14040.1103515625,13931.009765625,14026.1904296875,4406880000
2021-04-16 00:00:00-04:00,14035.9599609375,14050.3798828125,13966.5400390625,14041.91015625,4427780000
2021-04-19 00:00:00-04:00,13970.830078125,14025.6396484375,13835.75,13907.669921875,4379610000
2021-04-20 00:00:00-04:00,13891.9599609375,13934.8896484375,13730.58984375,13809.2998046875,4245120000
2021-04-21 00:00:00-04:00,13768.919921875,13939.7001953125,13717.4404296875,13935.150390625,3999620000
2021-04-22 00:00:00-04:00,13920.8798828125,13954.0302734375,13716.759765625,13762.3603515625,4420820000
2021-04-23 00:00:00-04:00,13794.490234375,13989.4296875,13789.4501953125,13941.4404296875,4355100000
2021-04-26 00:00:00-04:00,13954.9404296875,14039.400390625,13919.9296875,14026.16015625,4506210000
2021-04-27 00:00:00-04:00,14048.1298828125,14048.33984375,13931.1796875,13960.2802734375,4691460000
2021-04-28 00:00:00-04:00,13953.6103515625,13992.080078125,13895.150390625,13901.6201171875,4559710000
2021-04-29 00:00:00-04:00,14063.9404296875,14073.48046875,13836.099609375,13970.2001953125,4928030000
2021-04-30 00:00:00-04:00,13857.7900390625,13969.2099609375,13838.8203125,13860.759765625,4792460000
2021-05-03 00:00:00-04:00,13923.0400390625,13955.0,13784.66015625,13799.7197265625,4761430000
2021-05-04 00:00:00-04:00,13680.6298828125,13705.3798828125,13396.1103515625,13544.669921875,5879730000
2021-05-05 00:00:00-04:00,13649.1201171875,13676.8603515625,13478.580078125,13503.3701171875,4535690000
2021-05-06 00:00:00-04:00,13490.9404296875,13617.33984375,13403.4599609375,13613.73046875,5021400000
2021-05-07 00:00:00-04:00,13715.5595703125,13814.650390625,13669.7802734375,13719.6298828125,4391100000
2021-05-10 00:00:00-04:00,13647.73046875,13648.490234375,13358.6201171875,13359.080078125,4818670000
2021-05-11 00:00:00-04:00,13102.6396484375,13381.66015625,13094.759765625,13351.26953125,4738390000
2021-05-12 00:00:00-04:00,13155.0703125,13236.8896484375,12967.1796875,13001.6298828125,4752930000
2021-05-13 00:00:00-04:00,13133.73046875,13226.6396484375,13006.76953125,13109.150390625,4698110000
2021-05-14 00:00:00-04:00,13238.990234375,13430.0,13220.1904296875,13393.1201171875,4022610000
2021-05-17 00:00:00-04:00,13329.8603515625,13350.1396484375,13196.5703125,13312.91015625,3997780000
2021-05-18 00:00:00-04:00,13352.259765625,13400.51953125,13212.849609375,13217.6796875,4301300000
2021-05-19 00:00:00-04:00,12998.5302734375,13243.98046875,12994.349609375,13237.91015625,4333520000
2021-05-20 00:00:00-04:00,13294.58984375,13526.009765625,13293.099609375,13494.08984375,3990760000
2021-05-21 00:00:00-04:00,13573.2197265625,13573.83984375,13401.5302734375,13411.740234375,3733940000
2021-05-24 00:00:00-04:00,13504.3896484375,13687.6103515625,13500.1201171875,13641.75,3509470000
2021-05-25 00:00:00-04:00,13701.2998046875,13734.41015625,13614.5400390625,13657.73046875,4128990000
2021-05-26 00:00:00-04:00,13687.7099609375,13726.0595703125,13661.0595703125,13702.740234375,4264500000
2021-05-27 00:00:00-04:00,13686.8603515625,13724.759765625,13652.1298828125,13657.849609375,5087180000
2021-05-28 00:00:00-04:00,13717.0,13765.7998046875,13684.830078125,13686.509765625,4447940000
2021-06-01 00:00:00-04:00,13764.26953125,13773.4501953125,13602.1201171875,13654.58984375,4186280000
2021-06-02 00:00:00-04:00,13655.7099609375,13712.6796875,13610.16015625,13675.7900390625,5097630000
2021-06-03 00:00:00-04:00,13568.91015625,13608.5400390625,13469.849609375,13529.6796875,5396250000
2021-06-04 00:00:00-04:00,13619.7900390625,13784.76953125,13613.580078125,13770.76953125,4360710000
2021-06-07 00:00:00-04:00,13744.150390625,13808.419921875,13710.1103515625,13802.8896484375,4639210000
2021-06-08 00:00:00-04:00,13873.4599609375,13913.400390625,13746.419921875,13810.8603515625,5958410000
2021-06-09 00:00:00-04:00,13865.509765625,13900.7099609375,13811.0498046875,13814.9404296875,5640490000
2021-06-10 00:00:00-04:00,13834.259765625,13962.98046875,13817.830078125,13960.349609375,4919880000
2021-06-11 00:00:00-04:00,13959.4697265625,13998.650390625,13934.0,13998.2998046875,4157580000
2021-06-14 00:00:00-04:00,14002.1396484375,14129.330078125,13963.9404296875,14128.2001953125,4415160000
2021-06-15 00:00:00-04:00,14120.8095703125,14126.259765625,14008.9296875,14030.41015625,4554580000
2021-06-16 00:00:00-04:00,14053.1201171875,14100.1103515625,13843.599609375,13983.009765625,4683030000
2021-06-17 00:00:00-04:00,13946.7001953125,14205.4296875,13946.51953125,14163.8095703125,4558280000
2021-06-18 00:00:00-04:00,14125.1201171875,14140.6201171875,14024.599609375,14049.580078125,6126070000
2021-06-21 00:00:00-04:00,14055.0400390625,14150.91015625,13967.8896484375,14137.23046875,4562010000
2021-06-22 00:00:00-04:00,14140.2998046875,14288.490234375,14128.009765625,14270.419921875,4433140000
2021-06-23 00:00:00-04:00,14275.08984375,14324.740234375,14247.580078125,14274.240234375,4417470000
2021-06-24 00:00:00-04:00,14358.2998046875,14429.1396484375,14337.650390625,14365.9599609375,4324620000
2021-06-25 00:00:00-04:00,14396.6298828125,14401.7099609375,14324.259765625,14345.1796875,7468090000
2021-06-28 00:00:00-04:00,14401.6298828125,14530.0703125,14400.58984375,14524.98046875,4283000000
2021-06-29 00:00:00-04:00,14523.6298828125,14575.1904296875,14481.849609375,14572.75,4901300000
2021-06-30 00:00:00-04:00,14560.0703125,14582.2998046875,14530.8701171875,14554.7998046875,5293810000
2021-07-01 00:00:00-04:00,14530.6298828125,14576.6396484375,14483.419921875,14560.0498046875,4410470000
2021-07-02 00:00:00-04:00,14633.509765625,14738.1396484375,14626.8203125,14727.6298828125,3751420000
2021-07-06 00:00:00-04:00,14755.150390625,14797.4501953125,14635.3095703125,14786.3603515625,4489540000
2021-07-07 00:00:00-04:00,14889.759765625,14891.1904296875,14735.75,14810.5400390625,4605630000
2021-07-08 00:00:00-04:00,14577.669921875,14763.669921875,14551.759765625,14722.1396484375,4575010000
2021-07-09 00:00:00-04:00,14709.3203125,14838.7197265625,14685.5400390625,14826.08984375,3826500000
2021-07-12 00:00:00-04:00,14878.7099609375,14899.4599609375,14813.7900390625,14877.8896484375,3897090000
2021-07-13 00:00:00-04:00,14871.0400390625,15002.2802734375,14843.7998046875,14874.5400390625,4583460000
2021-07-14 00:00:00-04:00,14984.8603515625,15001.1298828125,14871.73046875,14900.4404296875,4496220000
2021-07-15 00:00:00-04:00,14903.490234375,14907.509765625,14717.5498046875,14794.6904296875,4512550000
2021-07-16 00:00:00-04:00,14842.080078125,14875.9697265625,14667.099609375,14681.3798828125,4069530000
2021-07-19 00:00:00-04:00,14517.9599609375,14578.9599609375,14455.0703125,14549.08984375,4537130000
2021-07-20 00:00:00-04:00,14601.33984375,14790.599609375,14530.7802734375,14728.2099609375,4652450000
2021-07-21 00:00:00-04:00,14723.669921875,14843.169921875,14710.1103515625,14842.6298828125,4098520000
2021-07-22 00:00:00-04:00,14865.4697265625,14941.3798828125,14865.4697265625,14940.169921875,3597540000
2021-07-23 00:00:00-04:00,15004.4296875,15125.83984375,14948.0400390625,15111.7900390625,3997250000
2021-07-26 00:00:00-04:00,15088.2802734375,15142.349609375,15048.23046875,15125.9501953125,4437090000
2021-07-27 00:00:00-04:00,15103.009765625,15107.740234375,14787.7998046875,14956.9697265625,4329230000
2021-07-28 00:00:00-04:00,15005.169921875,15078.849609375,14913.5498046875,15018.099609375,4268210000
2021-07-29 00:00:00-04:00,15015.2998046875,15091.9599609375,15004.419921875,15048.3603515625,3928640000
2021-07-30 00:00:00-04:00,14882.3896484375,14990.8603515625,14882.3896484375,14959.900390625,3645050000
2021-08-02 00:00:00-04:00,15046.099609375,15059.8896484375,14945.1298828125,14963.6201171875,3746130000
2021-08-03 00:00:00-04:00,14997.2001953125,15063.66015625,14864.5302734375,15061.419921875,4141370000
2021-08-04 00:00:00-04:00,15059.16015625,15117.3798828125,15017.1396484375,15083.3896484375,4337330000
2021-08-05 00:00:00-04:00,15105.400390625,15184.26953125,15083.83984375,15181.6396484375,4107300000
2021-08-06 00:00:00-04:00,15125.740234375,15162.33984375,15063.01953125,15109.3603515625,4173090000
2021-08-09 00:00:00-04:00,15136.1396484375,15154.6796875,15081.75,15133.1103515625,4111640000
2021-08-10 00:00:00-04:00,15157.3701171875,15169.4501953125,15010.16015625,15053.580078125,3991770000
2021-08-11 00:00:00-04:00,15101.8203125,15127.7802734375,14972.599609375,15027.759765625,4002340000
2021-08-12 00:00:00-04:00,15012.599609375,15097.91015625,14956.25,15088.98046875,4049000000
2021-08-13 00:00:00-04:00,15101.83984375,15150.48046875,15079.2998046875,15136.6796875,4061070000
2021-08-16 00:00:00-04:00,15090.0498046875,15142.0302734375,14931.150390625,15140.76953125,3973920000
2021-08-17 00:00:00-04:00,15018.9404296875,15062.7001953125,14906.2197265625,15002.830078125,4168880000
2021-08-18 00:00:00-04:00,14975.01953125,15039.900390625,14846.509765625,14857.919921875,3841840000
2021-08-19 00:00:00-04:00,14773.1904296875,15000.1904296875,14773.1904296875,14933.9404296875,4191490000
2021-08-20 00:00:00-04:00,14974.0595703125,15103.9404296875,14968.8701171875,15092.5703125,3886340000
2021-08-23 00:00:00-04:00,15140.1396484375,15341.4697265625,15140.1396484375,15312.8203125,3906780000
2021-08-24 00:00:00-04:00,15338.919921875,15384.419921875,15319.5498046875,15357.6796875,3809750000
2021-08-25 00:00:00-04:00,15384.830078125,15404.3603515625,15341.919921875,15368.919921875,3654150000
2021-08-26 00:00:00-04:00,15348.98046875,15369.2802734375,15265.23046875,15278.51953125,3630900000
2021-08-27 00:00:00-04:00,15305.75,15447.0302734375,15292.740234375,15432.9501953125,4048610000
2021-08-30 00:00:00-04:00,15460.9296875,15620.6201171875,15459.740234375,15605.08984375,4061760000
2021-08-31 00:00:00-04:00,15601.33984375,15604.4501953125,15522.7802734375,15582.509765625,4188020000
2021-09-01 00:00:00-04:00,15637.1298828125,15696.419921875,15603.669921875,15611.5703125,4271690000
2021-09-02 00:00:00-04:00,15656.2802734375,15681.759765625,15554.2900390625,15604.25,4050510000
2021-09-03 00:00:00-04:00,15578.9599609375,15668.1201171875,15554.9697265625,15652.8603515625,3706990000
2021-09-07 00:00:00-04:00,15662.2998046875,15701.400390625,15610.23046875,15675.759765625,4014250000
2021-09-08 00:00:00-04:00,15669.009765625,15669.009765625,15528.4501953125,15620.849609375,4131560000
2021-09-09 00:00:00-04:00,15639.4404296875,15675.4599609375,15556.740234375,15561.0498046875,4031140000
2021-09-10 00:00:00-04:00,15648.0498046875,15673.5,15433.4296875,15440.75,4587150000
2021-09-13 00:00:00-04:00,15545.66015625,15562.2802734375,15351.7001953125,15434.5,4723370000
2021-09-14 00:00:00-04:00,15505.7802734375,15525.9697265625,15352.0595703125,15382.900390625,4593140000
2021-09-15 00:00:00-04:00,15419.9501953125,15518.9501953125,15316.400390625,15503.5302734375,4465140000
2021-09-16 00:00:00-04:00,15452.669921875,15539.1396484375,15370.8798828125,15515.91015625,3701500000
2021-09-17 00:00:00-04:00,15481.4296875,15485.2099609375,15291.0400390625,15333.4697265625,6709540000
2021-09-20 00:00:00-04:00,15068.650390625,15157.259765625,14821.0302734375,15012.1904296875,4879490000
2021-09-21 00:00:00-04:00,15096.9697265625,15139.900390625,14986.98046875,15027.76953125,4083010000
2021-09-22 00:00:00-04:00,15073.9599609375,15230.33984375,15029.900390625,15176.509765625,4252490000
2021-09-23 00:00:00-04:00,15231.2001953125,15356.919921875,15199.4296875,15316.580078125,4196130000
2021-09-24 00:00:00-04:00,15222.9697265625,15345.5400390625,15209.16015625,15329.6796875,3992150000
2021-09-27 00:00:00-04:00,15205.23046875,15240.580078125,15106.4501953125,15204.8203125,4650790000
2021-09-28 00:00:00-04:00,15001.98046875,15040.5703125,14758.98046875,14770.2998046875,4989510000
2021-09-29 00:00:00-04:00,14835.509765625,14914.919921875,14727.41015625,14752.8896484375,5294600000
2021-09-30 00:00:00-04:00,14830.2998046875,14888.2197265625,14684.5498046875,14689.6201171875,5950950000
2021-10-01 00:00:00-04:00,14731.3798828125,14830.83984375,14555.1201171875,14791.8701171875,4710720000
2021-10-04 00:00:00-04:00,14713.599609375,14727.599609375,14384.9296875,14472.1201171875,4557110000
2021-10-05 00:00:00-04:00,14533.4296875,14763.6396484375,14520.23046875,14674.150390625,4176390000
2021-10-06 00:00:00-04:00,14529.8896484375,14775.6396484375,14499.48046875,14766.75,4465910000
2021-10-07 00:00:00-04:00,14899.0703125,15010.3203125,14878.2197265625,14897.1298828125,3984180000
2021-10-08 00:00:00-04:00,14942.3603515625,14948.349609375,14805.5,14820.75,3571380000
2021-10-11 00:00:00-04:00,14765.6904296875,14907.5703125,14709.0498046875,14713.73046875,3539540000
2021-10-12 00:00:00-04:00,14772.2900390625,14784.7802734375,14636.330078125,14662.1103515625,4063830000
2021-10-13 00:00:00-04:00,14751.7998046875,14800.830078125,14676.580078125,14774.599609375,4053580000
2021-10-14 00:00:00-04:00,14925.580078125,15059.8896484375,14901.58984375,15052.419921875,4262400000
2021-10-15 00:00:00-04:00,15106.9697265625,15150.1396484375,15064.58984375,15146.919921875,4494440000
2021-10-18 00:00:00-04:00,15091.580078125,15307.509765625,15074.7099609375,15300.8896484375,4167740000
2021-10-19 00:00:00-04:00,15349.4501953125,15414.9697265625,15320.6201171875,15410.7197265625,4483400000
2021-10-20 00:00:00-04:00,15448.0,15457.1103515625,15333.4296875,15388.7099609375,4117050000
2021-10-21 00:00:00-04:00,15365.8095703125,15497.580078125,15350.5,15489.58984375,4961860000
2021-10-22 00:00:00-04:00,15422.0703125,15474.2802734375,15291.9501953125,15355.0703125,5775770000
2021-10-25 00:00:00-04:00,15417.25,15555.650390625,15338.490234375,15514.1904296875,5750200000
2021-10-26 00:00:00-04:00,15615.3603515625,15710.7900390625,15518.58984375,15559.490234375,7173230000
2021-10-27 00:00:00-04:00,15603.16015625,15729.75,15578.6796875,15598.3896484375,6130110000
2021-10-28 00:00:00-04:00,15674.3896484375,15784.0,15650.009765625,15778.16015625,5714890000
2021-10-29 00:00:00-04:00,15638.740234375,15856.900390625,15638.740234375,15850.4697265625,5338290000
2021-11-01 00:00:00-04:00,15879.6103515625,15910.349609375,15785.3095703125,15905.2802734375,5273950000
2021-11-02 00:00:00-04:00,15885.33984375,15988.330078125,15877.26953125,15972.490234375,5129370000
2021-11-03 00:00:00-04:00,16000.599609375,16157.599609375,15950.58984375,16144.5,5325110000
2021-11-04 00:00:00-04:00,16193.2197265625,16387.94921875,16169.5595703125,16346.240234375,5297250000
2021-11-05 00:00:00-04:00,16397.58984375,16454.48046875,16302.0595703125,16359.3798828125,5566400000
2021-11-08 00:00:00-05:00,16351.490234375,16401.9296875,16314.0,16336.0302734375,5723650000
2021-11-09 00:00:00-05:00,16389.990234375,16401.890625,16168.6298828125,16219.9404296875,5574660000
2021-11-10 00:00:00-05:00,16087.01953125,16224.509765625,15905.2802734375,15985.5703125,5369110000
2021-11-11 00:00:00-05:00,16114.0498046875,16116.25,16019.3896484375,16032.4697265625,4570460000
2021-11-12 00:00:00-05:00,16078.1298828125,16218.5498046875,16012.7802734375,16199.8896484375,5446540000
2021-11-15 00:00:00-05:00,16227.009765625,16256.73046875,16096.3701171875,16189.1201171875,5020180000
2021-11-16 00:00:00-05:00,16170.2900390625,16329.5,16156.6904296875,16309.76953125,5533020000
2021-11-17 00:00:00-05:00,16329.0703125,16398.94921875,16276.76953125,16308.0703125,5049320000
2021-11-18 00:00:00-05:00,16398.759765625,16501.919921875,16309.509765625,16482.970703125,5391360000
2021-11-19 00:00:00-05:00,16558.560546875,16625.859375,16523.830078125,16573.33984375,4875310000
2021-11-22 00:00:00-05:00,16644.76953125,16764.859375,16374.7802734375,16380.98046875,5567830000
2021-11-23 00:00:00-05:00,16330.1796875,16417.5,16121.7001953125,16306.7197265625,5434380000
2021-11-24 00:00:00-05:00,16202.259765625,16370.5595703125,16106.01953125,16367.8095703125,4197090000
2021-11-26 00:00:00-05:00,16237.41015625,16302.580078125,15988.9501953125,16025.580078125,3502170000
2021-11-29 00:00:00-05:00,16263.4296875,16437.16015625,16214.5595703125,16399.240234375,4836230000
2021-11-30 00:00:00-05:00,16333.9501953125,16454.560546875,16073.759765625,16135.919921875,6631470000
2021-12-01 00:00:00-05:00,16347.9599609375,16427.189453125,15864.0,15877.7197265625,6320260000
2021-12-02 00:00:00-05:00,15791.2998046875,16066.3203125,15770.919921875,15990.759765625,5418340000
2021-12-03 00:00:00-05:00,16039.41015625,16089.6103515625,15543.3095703125,15712.0400390625,5900290000
2021-12-06 00:00:00-05:00,15744.91015625,15898.58984375,15557.7802734375,15846.16015625,5115230000
2021-12-07 00:00:00-05:00,16139.5595703125,16343.669921875,16128.4404296875,16325.66015625,5116490000
2021-12-08 00:00:00-05:00,16313.8798828125,16401.099609375,16250.3896484375,16394.33984375,4615390000
2021-12-09 00:00:00-05:00,16337.8095703125,16413.279296875,16141.3896484375,16149.5703125,4515600000
2021-12-10 00:00:00-05:00,16278.2998046875,16339.1201171875,16139.0,16331.98046875,4426210000
2021-12-13 00:00:00-05:00,16317.900390625,16332.6298828125,16075.5400390625,16082.5498046875,4573920000
2021-12-14 00:00:00-05:00,15877.650390625,15995.2099609375,15742.7998046875,15914.900390625,4865990000
2021-12-15 00:00:00-05:00,15908.4501953125,16301.26953125,15746.9404296875,16289.58984375,5343920000
2021-12-16 00:00:00-05:00,16335.0302734375,16340.5302734375,15802.6298828125,15863.9404296875,4906480000
2021-12-17 00:00:00-05:00,15714.5400390625,15960.25,15664.099609375,15801.4599609375,7668770000
2021-12-20 00:00:00-05:00,15566.830078125,15662.6103515625,15508.740234375,15627.6396484375,4602640000
2021-12-21 00:00:00-05:00,15794.3798828125,15997.6103515625,15617.48046875,15986.2802734375,4581720000
2021-12-22 00:00:00-05:00,15963.5400390625,16186.25,15947.5595703125,16180.1396484375,4107900000
2021-12-23 00:00:00-05:00,16203.759765625,16360.75,16188.0302734375,16308.2099609375,3935010000
2021-12-27 00:00:00-05:00,16361.0703125,16567.640625,16361.0703125,16567.5,3743920000
2021-12-28 00:00:00-05:00,16602.919921875,16607.189453125,16458.490234375,16488.66015625,3648500000
2021-12-29 00:00:00-05:00,16510.630859375,16548.919921875,16396.16015625,16491.009765625,3714380000
2021-12-30 00:00:00-05:00,16485.400390625,16569.619140625,16415.119140625,16429.099609375,3750920000
2021-12-31 00:00:00-05:00,16411.259765625,16464.619140625,16317.259765625,16320.080078125,3392580000
2022-01-03 00:00:00-05:00,16395.509765625,16504.140625,16306.6396484375,16501.76953125,4429960000
2022-01-04 00:00:00-05:00,16513.869140625,16513.869140625,16151.900390625,16279.73046875,5131110000
2022-01-05 00:00:00-05:00,16190.5498046875,16249.23046875,15763.83984375,15771.7802734375,5031850000
2022-01-06 00:00:00-05:00,15675.2197265625,15900.599609375,15608.5703125,15765.3603515625,4790820000
2022-01-07 00:00:00-05:00,15774.1298828125,15835.0,15526.7998046875,15592.1904296875,4238070000
2022-01-10 00:00:00-05:00,15383.1796875,15627.919921875,15165.5302734375,15614.4296875,5317180000
2022-01-11 00:00:00-05:00,15582.7197265625,15848.5595703125,15496.91015625,15844.1201171875,4390710000
2022-01-12 00:00:00-05:00,15955.48046875,16017.3896484375,15815.9501953125,15905.099609375,4338530000
2022-01-13 00:00:00-05:00,15970.08984375,15990.3798828125,15468.08984375,15495.6201171875,4302020000
2022-01-14 00:00:00-05:00,15396.4697265625,15617.1796875,15396.4697265625,15611.58984375,4374020000
2022-01-18 00:00:00-05:00,15378.0595703125,15446.2998046875,15182.9599609375,15210.759765625,5060790000
2022-01-19 00:00:00-05:00,15287.25,15382.0,15038.4404296875,15047.83984375,4665340000
2022-01-20 00:00:00-05:00,15176.3798828125,15347.6201171875,14832.6904296875,14846.4599609375,5102050000
2022-01-21 00:00:00-05:00,14728.66015625,14868.4501953125,14432.6396484375,14438.400390625,5870830000
2022-01-24 00:00:00-05:00,14160.91015625,14532.5703125,13724.849609375,14509.580078125,6998770000
2022-01-25 00:00:00-05:00,14237.599609375,14410.4296875,14033.8095703125,14149.1201171875,5019380000
2022-01-26 00:00:00-05:00,14492.51953125,14646.5400390625,14006.400390625,14172.759765625,5771140000
2022-01-27 00:00:00-05:00,14346.4599609375,14419.4501953125,13972.8798828125,14003.1103515625,5177380000
2022-01-28 00:00:00-05:00,14091.3095703125,14457.7802734375,13880.48046875,14454.6103515625,4971930000
2022-01-31 00:00:00-05:00,14505.0703125,14934.51953125,14442.8798828125,14930.0498046875,5124940000
2022-02-01 00:00:00-05:00,14966.599609375,15034.419921875,14749.490234375,15019.6796875,4671850000
2022-02-02 00:00:00-05:00,15173.0302734375,15196.400390625,14960.849609375,15139.740234375,4673140000
2022-02-03 00:00:00-05:00,14693.849609375,14856.509765625,14471.2001953125,14501.1103515625,4326300000
2022-02-04 00:00:00-05:00,14566.2802734375,14832.0498046875,14452.2802734375,14694.349609375,4121340000
2022-02-07 00:00:00-05:00,14716.4296875,14813.8603515625,14524.6298828125,14571.25,4268730000
2022-02-08 00:00:00-05:00,14533.25,14785.2197265625,14485.7802734375,14747.0302734375,4293770000
2022-02-09 00:00:00-05:00,14930.990234375,15057.900390625,14870.3603515625,15056.9599609375,4729730000
2022-02-10 00:00:00-05:00,14770.6796875,15037.259765625,14636.6201171875,14705.6396484375,5212510000
2022-02-11 00:00:00-05:00,14739.4599609375,14769.6396484375,14194.5400390625,14253.83984375,5237320000
2022-02-14 00:00:00-05:00,14233.400390625,14400.7802734375,14119.73046875,14268.58984375,4347350000
2022-02-15 00:00:00-05:00,14482.1103515625,14624.5302734375,14444.4599609375,14620.8203125,4416840000
2022-02-16 00:00:00-05:00,14514.83984375,14647.7900390625,14399.2900390625,14603.6396484375,4238560000
2022-02-17 00:00:00-05:00,14485.080078125,14497.4599609375,14155.4296875,14171.740234375,4278370000
2022-02-18 00:00:00-05:00,14207.5498046875,14225.7197265625,13918.759765625,14009.5400390625,4501940000
2022-02-22 00:00:00-05:00,13892.8095703125,14109.259765625,13720.919921875,13870.5302734375,4849170000
2022-02-23 00:00:00-05:00,14016.9404296875,14035.9296875,13502.580078125,13509.4296875,4639330000
2022-02-24 00:00:00-05:00,13065.4404296875,13989.099609375,13065.4404296875,13974.669921875,6180200000
2022-02-25 00:00:00-05:00,13973.900390625,14193.0,13850.2900390625,14189.16015625,4628720000
2022-02-28 00:00:00-05:00,14058.6103515625,14296.599609375,14009.3603515625,14237.8095703125,5928130000
2022-03-01 00:00:00-05:00,14197.66015625,14271.580078125,13906.919921875,14005.990234375,6131350000
2022-03-02 00:00:00-05:00,14075.1103515625,14292.7197265625,13962.6904296875,14243.6904296875,5246390000
2022-03-03 00:00:00-05:00,14339.7001953125,14342.5595703125,13965.1103515625,14035.2099609375,5092580000
2022-03-04 00:00:00-05:00,13957.599609375,13992.9697265625,13738.6103515625,13837.830078125,5343900000
2022-03-07 00:00:00-05:00,13853.5302734375,13879.099609375,13314.4404296875,13319.3798828125,6195370000
2022-03-08 00:00:00-05:00,13275.23046875,13663.26953125,13129.400390625,13267.6103515625,6683960000
2022-03-09 00:00:00-05:00,13610.48046875,13793.1103515625,13504.48046875,13742.2001953125,5396550000
2022-03-10 00:00:00-05:00,13577.83984375,13633.6904296875,13399.4599609375,13591.0,5071250000
2022-03-11 00:00:00-05:00,13701.7998046875,13714.4404296875,13285.1904296875,13301.830078125,5288210000
2022-03-14 00:00:00-04:00,13248.08984375,13386.669921875,13020.400390625,13046.6396484375,5876710000
2022-03-15 00:00:00-04:00,13174.9697265625,13488.1796875,13092.4501953125,13458.5595703125,5440100000
2022-03-16 00:00:00-04:00,13633.1201171875,13960.25,13475.08984375,13956.7900390625,6552210000
2022-03-17 00:00:00-04:00,13878.990234375,14125.669921875,13827.33984375,14118.599609375,5612090000
2022-03-18 00:00:00-04:00,14061.2900390625,14427.4697265625,14014.4296875,14420.080078125,8149290000
2022-03-21 00:00:00-04:00,14377.150390625,14470.6796875,14190.5302734375,14376.08984375,5673940000
2022-03-22 00:00:00-04:00,14396.0302734375,14688.9697265625,14385.5498046875,14654.330078125,5445100000
2022-03-23 00:00:00-04:00,14525.2197265625,14681.330078125,14446.0400390625,14447.5498046875,5024230000
2022-03-24 00:00:00-04:00,14529.7197265625,14767.73046875,14440.669921875,14765.6904296875,5149520000
2022-03-25 00:00:00-04:00,14766.900390625,14805.8798828125,14577.58984375,14754.3095703125,5585100000
2022-03-28 00:00:00-04:00,14763.16015625,14989.080078125,14705.919921875,14987.400390625,5129500000
2022-03-29 00:00:00-04:00,15142.9296875,15265.419921875,15039.6103515625,15239.3203125,6060890000
